Regime,Mean Return,Return Std Dev,Mean Volatility (21d),Mean VIX Level
0,-0.0033885658652269123,0.020277774497114164,0.017622871776193982,28.706546162610458
1,0.0015325533466935726,0.007152809521711555,0.007394115643331944,15.641603273328359
