,Date,^GSPC,^VIX,SP500_ret,VIX_change,SP500_vol_21d,VIX_level
597,2017-05-18,2365.719970703125,14.65999984741211,0.0036868182832792,-0.0596536431092595,0.0055580985780531176,14.65999984741211
598,2017-05-19,2381.72998046875,12.039999961853027,0.0067674999424665,-0.1787175929624299,0.005510948103100485,12.039999961853027
599,2017-05-22,2394.02001953125,10.93000030517578,0.0051601311497457,-0.0921926628068203,0.005535598666437195,10.93000030517578
600,2017-05-23,2398.419921875,10.720000267028809,0.0018378719926541,-0.0192131777020655,0.005057319597613743,10.720000267028809
601,2017-05-24,2404.389892578125,10.020000457763672,0.002489126548973,-0.0652984880437088,0.004917260702344943,10.020000457763672
602,2017-05-25,2415.070068359375,9.989999771118164,0.0044419483770987,-0.0029940803667591,0.004993609985269039,9.989999771118164
603,2017-05-26,2415.820068359375,9.8100004196167,0.0003105499959714,-0.0180179535160607,0.004993906887235079,9.8100004196167
604,2017-05-30,2412.909912109375,10.380000114440918,-0.001204624586125,0.0581039419411655,0.004978816237745787,10.380000114440918
605,2017-05-31,2411.800048828125,10.40999984741211,-0.000459968801852,0.0028901476532217,0.004976475235408296,10.40999984741211
606,2017-06-01,2430.06005859375,9.890000343322754,0.0075711126113033,-0.0499519223546026,0.005211418201630064,9.890000343322754
607,2017-06-02,2439.070068359375,9.75,0.0037077313104922,-0.0141557470639801,0.00522659068710822,9.75
608,2017-06-05,2436.10009765625,10.06999969482422,-0.0012176651838143,0.0328204815204327,0.0052488157755864896,10.06999969482422
609,2017-06-06,2429.330078125,10.449999809265137,-0.0027790399654609,0.0377358615647456,0.0052563087817135675,10.449999809265137
610,2017-06-07,2433.139892578125,10.390000343322754,0.0015682572275503,-0.0057415757930623,0.005258645086524862,10.390000343322754
611,2017-06-08,2433.7900390625,10.15999984741211,0.0002672047284901,-0.0221367168730131,0.005245250191810172,10.15999984741211
612,2017-06-09,2431.77001953125,10.699999809265137,-0.0008299892344156,0.0531496033428162,0.0052553957210152435,10.699999809265137
613,2017-06-12,2429.389892578125,11.460000038146973,-0.0009787631782646,0.0710280600401274,0.005230033407928156,11.460000038146973
614,2017-06-13,2440.35009765625,10.420000076293944,0.0045115051773323,-0.0907504326693868,0.005268291052534511,10.420000076293944
615,2017-06-14,2437.919921875,10.640000343322754,-0.0009958307964025,0.0211132692339726,0.005211051251382232,10.640000343322754
616,2017-06-15,2432.4599609375,10.899999618530272,-0.0022395981461527,0.0244360213174885,0.005242836800576573,10.899999618530272
617,2017-06-16,2433.14990234375,10.380000114440918,0.0002836393681004,-0.0477063781915499,0.002996039030227438,10.380000114440918
618,2017-06-19,2453.4599609375,10.369999885559082,0.0083472286578751,-0.0009634131764529,0.0033197627200500708,10.369999885559082
619,2017-06-20,2437.030029296875,10.859999656677246,-0.0066966373620162,0.0472516660101918,0.0035896278505091602,10.859999656677246
620,2017-06-21,2435.610107421875,10.75,-0.0005826443900691,-0.0101288821505268,0.003481964679382478,10.75
621,2017-06-22,2434.5,10.479999542236328,-0.0004557820722176,-0.0251163216524346,0.003484618393966217,10.479999542236328
622,2017-06-23,2438.300048828125,10.020000457763672,0.0015609155178168,-0.0438930443287497,0.003466858143347858,10.020000457763672
623,2017-06-26,2439.070068359375,9.899999618530272,0.0003158017946232,-0.0119761311128903,0.003357771969783187,9.899999618530272
624,2017-06-27,2419.3798828125,11.0600004196167,-0.0080728248861335,0.1171718026044366,0.003841919328936233,11.0600004196167
625,2017-06-28,2440.68994140625,10.029999732971191,0.0088080663748337,-0.0931284491471298,0.004272112795399962,10.029999732971191
626,2017-06-29,2419.699951171875,11.4399995803833,-0.0086000232468206,0.1405782537338538,0.00471503292178237,11.4399995803833
627,2017-06-30,2423.409912109375,11.18000030517578,0.0015332318107057,-0.0227272102049157,0.00441549641098666,11.18000030517578
628,2017-07-03,2429.010009765625,11.220000267028809,0.0023108338495552,0.0035778140215712,0.004365165073966217,11.220000267028809
629,2017-07-05,2432.5400390625,11.06999969482422,0.0014532790242456,-0.0133690346376713,0.004372560463092685,11.06999969482422
630,2017-07-06,2409.75,12.539999961853027,-0.0093688238205867,0.132791355695891,0.004793599083327437,12.539999961853027
631,2017-07-07,2425.179931640625,11.1899995803833,0.0064031254863057,-0.1076555331400684,0.0050030939003081415,11.1899995803833
632,2017-07-10,2427.429931640625,11.109999656677246,0.0009277662125786,-0.0071492338432522,0.005007883375321805,11.109999656677246
633,2017-07-11,2425.530029296875,10.890000343322754,-0.0007826806116978,-0.0198019190056653,0.005007555173510654,10.890000343322754
634,2017-07-12,2443.25,10.300000190734863,0.0073056076358954,-0.0541781573909363,0.005255887231771515,10.300000190734863
635,2017-07-13,2447.830078125,9.899999618530272,0.001874584313926,-0.0388350062910097,0.005180803990000856,9.899999618530272
636,2017-07-14,2459.27001953125,9.510000228881836,0.0046735030786992,-0.0393938792602029,0.0052646767985151995,9.510000228881836
637,2017-07-17,2459.139892578125,9.81999969482422,-5.291283677333336e-05,0.0325972090937407,0.005230782624457428,9.81999969482422
638,2017-07-18,2460.610107421875,9.890000343322754,0.0005978573436131,0.007128375832377,0.005230484171061619,9.890000343322754
639,2017-07-19,2473.830078125,9.789999961853027,0.0053726393560888,-0.0101112616782912,0.005045714580648896,9.789999961853027
640,2017-07-20,2473.449951171875,9.579999923706056,-0.0001536592818101,-0.0214504636328133,0.004780233110003369,9.579999923706056
641,2017-07-21,2472.5400390625,9.359999656677246,-0.000367871647835,-0.0229645374510296,0.0047775413341058295,9.359999656677246
